1,1,1,0
2,1,2,0
3,1,3,0
4,1,4,0
5,1,5,0
6,1,6,0
7,1,7,0
8,1,8,0
9,1,9,0
10,1,10,0
11,1,11,0
12,1,12,0
13,1,13,0
14,1,14,0
15,1,15,0
16,1,16,0
17,1,17,0
18,1,18,0
19,1,19,0
20,1,20,0
21,1,21,0
22,1,22,0
23,1,23,0
24,1,24,0
25,1,25,0
26,1,26,0
27,1,27,0
28,1,28,0
29,1,29,0
30,1,30,0
31,1,31,0
32,1,32,0
33,1,33,0
34,1,34,0
35,1,35,0
36,1,36,0
37,1,37,0
38,1,38,0
39,1,39,0
40,1,40,0
41,1,41,0
42,1,42,0
43,1,43,0
44,1,44,0
45,1,45,0
46,1,46,0
47,1,47,0
48,1,48,0
49,1,49,0
50,1,50,0
51,1,51,0
52,1,52,0
53,1,53,0
54,1,54,0
55,1,55,0
56,1,56,0
57,1,57,0
58,1,58,0
59,1,59,0
60,1,60,0
61,1,61,0
62,1,62,0
63,1,63,0
64,1,64,0
65,1,65,0
66,1,66,0
67,1,67,0
68,1,68,0
69,1,69,0
70,1,70,0
71,1,71,0
72,1,72,0
73,1,73,0
74,1,74,0
75,1,75,0
76,1,76,0
77,1,77,0
78,1,78,0
79,1,79,0
80,1,80,0
81,1,81,0
82,1,82,0
83,1,83,0
84,1,84,0
85,1,85,0
86,1,86,0
87,1,87,0
88,1,88,0
89,1,89,0
90,1,90,0
91,1,91,0
92,1,92,0
93,1,93,0
94,1,94,0
95,1,95,0
96,1,96,0
97,1,97,0
98,1,98,0
99,1,99,0
100,1,100,0
101,1,101,0
102,1,102,0
103,1,103,0
104,1,104,0
105,1,105,0
106,1,106,0
107,1,107,0
108,1,108,0
109,1,109,0
110,1,110,0
111,1,111,0
112,1,112,0
113,1,113,0
114,1,114,0
115,1,115,0
116,1,116,0
117,1,117,0
118,1,118,0
119,1,119,0
120,1,120,0
121,1,121,0
122,1,122,0
123,1,123,0
124,1,124,0
125,1,125,0
126,1,126,0
127,1,127,0
128,1,128,0
129,1,129,0
130,1,130,0
131,1,131,0
132,1,132,0
133,1,133,0
134,1,134,0
135,1,135,0
136,1,136,0
137,1,137,0
138,1,138,0
139,1,139,0
140,1,140,0
141,1,141,0
142,1,142,0
143,1,143,0
144,1,144,0
145,1,145,0
146,1,146,0
147,1,147,0
148,1,148,0
149,1,149,0
150,1,150,0
151,1,151,0
152,1,152,0
153,1,153,0
154,1,154,0
155,1,155,0
156,1,156,0
157,1,157,0
158,1,158,0
159,1,159,0
160,1,160,0
161,1,161,0
162,1,162,0
163,1,163,0
164,1,164,0
165,1,165,0
166,1,166,0
167,1,167,0
168,1,168,0
169,1,169,0
170,1,170,0
171,1,171,0
172,1,172,0
173,1,173,0
174,1,174,0
175,1,175,0
176,1,176,0
177,1,177,0
178,1,178,0
179,1,179,0
180,1,180,0
181,1,181,0
182,1,182,0
183,1,183,0
184,1,184,0
185,1,185,0
186,1,186,0
187,1,187,0
188,1,188,0
189,1,189,0
190,1,190,0
191,1,191,0
192,1,192,0
193,1,193,0
194,1,194,0
195,1,195,0
196,1,196,0
197,1,197,0
198,1,198,0
199,1,199,0
200,1,200,0
201,1,201,0
202,1,202,0
203,1,203,0
204,1,204,0
205,1,205,0
206,1,206,0
207,1,207,0
208,1,208,0
209,1,209,0
210,1,210,0
211,1,211,0
212,1,212,0
213,1,213,0
214,1,214,0
215,1,215,0
216,1,216,0
217,1,217,0
218,1,218,0
219,1,219,0
220,1,220,0
221,1,221,0
222,1,222,0
223,1,223,0
224,1,224,0
225,1,225,0
226,1,226,0
227,1,227,0
228,1,228,0
229,1,229,0
230,1,230,0
231,1,231,0
232,1,232,0
233,1,233,0
234,1,234,0
235,1,235,0
236,1,236,0
237,1,237,0
238,1,238,0
239,1,239,0
240,1,240,0
241,1,241,0
242,1,242,0
243,1,243,0
244,1,244,0
245,1,245,0
246,1,246,0
247,1,247,0
248,1,248,0
249,1,249,0
250,1,250,0
251,1,251,0
252,1,252,0
253,1,253,0
254,1,254,0
255,1,255,0
256,1,256,0
257,1,257,0
258,1,258,0
259,1,259,0
260,1,260,0
261,1,261,0
262,1,262,0
263,1,263,0
264,1,264,0
265,1,265,0
266,1,266,0
267,1,267,0
268,1,268,0
269,1,269,0
270,1,270,0
271,1,271,0
272,1,272,0
273,1,273,0
274,1,274,0
275,1,275,0
276,1,276,0
277,1,277,0
278,1,278,0
279,1,279,0
280,1,280,0
281,1,281,0
282,1,282,0
283,1,283,0
284,1,284,0
285,1,285,0
286,1,286,0
287,1,287,0
288,1,288,0
289,1,289,0
290,1,290,0
291,1,291,0
292,1,292,0
293,1,293,0
294,1,294,0
295,1,295,0
296,1,296,0
297,1,297,0
298,1,298,0
299,1,299,0
300,1,300,0
301,1,301,0
302,1,302,0
303,1,303,0
304,1,304,0
305,1,305,0
306,1,306,0
307,1,307,0
308,1,308,0
309,1,309,0
310,1,310,0
311,1,311,0
312,1,312,0
313,1,313,0
314,1,314,0
315,1,315,0
316,1,316,0
317,1,317,0
318,1,318,0
319,1,319,0
320,1,320,0
321,1,321,0
322,2,1,0
323,2,2,0
324,2,3,0
325,2,4,0
326,2,5,0
327,2,6,0
328,2,7,0
329,2,8,0
330,2,9,0
331,2,10,0
332,2,11,0
333,2,12,0
334,2,13,0
335,2,14,0
336,2,15,0
337,2,16,0
338,2,17,0
339,2,18,0
340,2,19,0
341,2,20,0
342,2,21,0
343,2,22,0
344,2,23,0
345,2,24,0
346,2,25,0
347,2,26,0
348,2,27,0
349,2,28,0
350,2,29,0
351,2,30,0
352,2,31,0
353,2,32,0
354,2,33,0
355,2,34,0
356,2,35,0
357,2,36,0
358,2,37,0
359,2,38,0
360,2,39,0
361,2,40,0
362,2,41,0
363,2,42,0
364,2,43,0
365,2,44,0
366,2,45,0
367,2,46,0
368,2,47,0
369,2,48,0
370,2,49,0
371,2,50,0
372,2,51,0
373,2,52,0
374,2,53,0
375,2,54,0
376,2,55,0
377,2,56,0
378,2,57,0
379,2,58,0
380,2,59,0
381,2,60,0
382,2,61,0
383,2,62,0
384,2,63,0
385,2,64,0
386,2,65,0
387,2,66,0
388,2,67,0
389,2,68,0
390,2,69,0
391,2,70,0
392,2,71,0
393,2,72,0
394,2,73,0
395,2,74,0
396,2,75,0
397,2,76,0
398,2,77,0
399,2,78,0
400,2,79,0
401,2,80,0
402,2,81,0
403,2,82,0
404,2,83,0
405,2,84,0
406,2,85,0
407,2,86,0
408,2,87,0
409,2,88,0
410,2,89,0
411,2,90,0
412,2,91,0
413,2,92,0
414,2,93,0
415,2,94,0
416,2,95,0
417,2,96,0
418,2,97,0
419,2,98,0
420,2,99,0
421,2,100,0
422,2,101,0
423,2,102,0
424,2,103,0
425,2,104,0
426,2,105,0
427,2,106,0
428,2,107,0
429,2,108,0
430,2,109,0
431,2,110,0
432,2,111,0
433,2,112,0
434,2,113,0
435,2,114,0
436,2,115,0
437,2,116,0
438,2,117,0
439,2,118,0
440,2,119,0
441,2,120,0
442,2,121,0
443,2,122,0
444,2,123,0
445,2,124,0
446,2,125,0
447,2,126,0
448,2,127,0
449,2,128,0
450,2,129,0
451,2,130,0
452,2,131,0
453,2,132,0
454,2,133,0
455,2,134,0
456,2,135,0
457,2,136,0
458,2,137,0
459,2,138,0
460,2,139,0
461,2,140,0
462,2,141,0
463,2,142,0
464,2,143,0
465,2,144,0
466,2,145,0
467,2,146,0
468,2,147,0
469,2,148,0
470,2,149,0
471,2,150,0
472,2,151,0
473,2,152,0
474,2,153,0
475,2,154,0
476,2,155,0
477,2,156,0
478,2,157,0
479,2,158,0
480,2,159,0
481,2,160,0
482,2,161,0
483,2,162,0
484,2,163,0
485,2,164,0
486,2,165,0
487,2,166,0
488,2,167,0
489,2,168,0
490,2,169,0
491,2,170,0
492,2,171,0
493,2,172,0
494,2,173,0
495,2,174,0
496,2,175,0
497,2,176,0
498,2,177,0
499,2,178,0
500,2,179,0
501,2,180,0
502,2,181,0
503,2,182,0
504,2,183,0
505,2,184,0
506,2,185,0
507,2,186,0
508,2,187,0
509,2,188,0
510,2,189,0
511,2,190,0
512,2,191,0
513,2,192,0
514,2,193,0
515,2,194,0
516,2,195,0
517,2,196,0
518,2,197,0
519,2,198,0
520,2,199,0
521,2,200,0
522,2,201,0
523,2,202,0
524,2,203,0
525,2,204,0
526,2,205,0
527,2,206,0
528,2,207,0
529,2,208,0
530,2,209,0
531,2,210,0
532,2,211,0
533,2,212,0
534,2,213,0
535,2,214,0
536,2,215,0
537,2,216,0
538,2,217,0
539,2,218,0
540,2,219,0
541,2,220,0
542,2,221,0
543,2,222,0
544,2,223,0
545,2,224,0
546,2,225,0
547,2,226,0
548,2,227,0
549,2,228,0
550,2,229,0
551,2,230,0
552,2,231,0
553,2,232,0
554,2,233,0
555,2,234,0
556,2,235,0
557,2,236,0
558,2,237,0
559,2,238,0
560,2,239,0
561,2,240,0
562,2,241,0
563,2,242,0
564,2,243,0
565,2,244,0
566,2,245,0
567,2,246,0
568,2,247,0
569,2,248,0
570,2,249,0
571,2,250,0
572,2,251,0
573,2,252,0
574,2,253,0
575,2,254,0
576,2,255,0
577,2,256,0
578,2,257,0
579,2,258,0
580,2,259,0
581,2,260,0
582,2,261,0
583,2,262,0
584,2,263,0
585,2,264,0
586,2,265,0
587,2,266,0
588,2,267,0
589,2,268,0
590,2,269,0
591,2,270,0
592,2,271,0
593,2,272,0
594,2,273,0
595,2,274,0
596,2,275,0
597,2,276,0
598,2,277,0
599,2,278,0
600,2,279,0
601,2,280,0
602,2,281,0
603,2,282,0
604,2,283,0
605,2,284,0
606,2,285,0
607,2,286,0
608,2,287,0
609,2,288,0
610,2,289,0
611,2,290,0
612,2,291,0
613,2,292,0
614,2,293,0
615,2,294,0
616,2,295,0
617,2,296,0
618,2,297,0
619,2,298,0
620,2,299,0
621,3,1,0
622,3,2,0
623,3,3,0
624,3,4,0
625,3,5,0
626,3,6,0
627,3,7,0
628,3,8,0
629,3,9,0
630,3,10,0
631,3,11,0
632,3,12,0
633,3,13,0
634,3,14,0
635,3,15,0
636,3,16,0
637,3,17,0
638,3,18,0
639,3,19,0
640,3,20,0
641,3,21,0
642,3,22,0
643,3,23,0
644,3,24,0
645,3,25,0
646,3,26,0
647,3,27,0
648,3,28,0
649,3,29,0
650,3,30,0
651,3,31,0
652,3,32,0
653,3,33,0
654,3,34,0
655,3,35,0
656,3,36,0
657,3,37,0
658,3,38,0
659,3,39,0
660,3,40,0
661,3,41,0
662,3,42,0
663,3,43,0
664,3,44,0
665,3,45,0
666,3,46,0
667,3,47,0
668,3,48,0
669,3,49,0
670,3,50,0
671,3,51,0
672,3,52,0
673,3,53,0
674,3,54,0
675,3,55,0
676,3,56,0
677,3,57,0
678,3,58,0
679,3,59,0
680,3,60,0
681,3,61,0
682,3,62,0
683,3,63,0
684,3,64,0
685,3,65,0
686,3,66,0
687,3,67,0
688,3,68,0
689,3,69,0
690,3,70,0
691,3,71,0
